Date,Map,Team 1 ID,Team 1 Start Side,Team 1 Score,Team 1 Half 1 Score,Team 1 Half 2 Score,Team 1 Overtime Score,Team 2 ID,Team 2 Start Side,Team 2 Score,Team 2 Half 1 Score,Team 2 Half 2 Score,Team 2 Overtime Score,Match ID
10/16/17,Overpass,8471,T,16,10,6,0,8445,CT,7,5,2,0,2316047/rat-gang-vs-fc-lahti-menace-philips-oneblade-finnish-qualifier
10/16/17,Cobblestone,6922,T,10,9,1,0,8008,CT,16,6,10,0,2315847/corvidae-vs-grayhound-esea-premier-season-26-australia
10/16/17,Inferno,5995,CT,8,8,0,0,5378,T,16,7,9,0,2315899/g2-vs-virtuspro-ecs-season-4-europe
10/16/17,Mirage,5378,CT,16,8,8,0,8392,T,8,7,1,0,2315984/virtuspro-vs-team5-esea-premier-season-26-europe
10/16/17,Inferno,8008,T,16,14,2,0,5293,CT,3,1,2,0,2315795/grayhound-vs-avant-esea-premier-season-26-australia
10/16/17,Nuke,7969,CT,16,12,4,0,4674,T,10,3,7,0,2315980/nemiga-vs-ldlc-makemybet-championship-1
10/16/17,Mirage,7969,CT,16,8,8,0,4674,T,13,7,6,0,2315980/nemiga-vs-ldlc-makemybet-championship-1
10/17/17,Cobblestone,6137,T,16,11,5,0,6211,CT,14,4,10,0,2315940/sk-vs-renegades-ecs-season-4-north-america
10/16/17,Cache,6669,T,16,11,5,0,7187,CT,4,4,0,0,2316051/binary-dragons-vs-nexus-tna-challenge-cup-qualifier
10/16/17,Cobblestone,6669,T,13,4,9,0,7187,CT,16,11,5,0,2316051/binary-dragons-vs-nexus-tna-challenge-cup-qualifier
10/16/17,Mirage,6669,T,16,10,6,0,7187,CT,6,5,1,0,2316051/binary-dragons-vs-nexus-tna-challenge-cup-qualifier
10/16/17,Inferno,5973,T,16,6,10,0,5974,CT,14,9,5,0,2315938/liquid-vs-clg-ecs-season-4-north-america
10/16/17,Inferno,6633,CT,15,2,13,0,7024,T,15,13,2,0,2316045/roughshark-vs-ehome-douyu-csgo-asia-invitational-2-wild-card
10/16/17,Cache,7187,CT,19,5,10,4,6132,T,17,10,5,2,2315986/nexus-vs-method-daddyskins-cup-2
10/16/17,Train,8465,CT,16,12,4,0,7489,T,13,3,10,0,2316050/lpsp-vs-epg-tna-challenge-cup-qualifier
10/16/17,Mirage,8465,CT,13,5,8,0,7489,T,16,10,6,0,2316050/lpsp-vs-epg-tna-challenge-cup-qualifier
10/16/17,Cache,8465,T,16,12,4,0,7489,CT,8,3,5,0,2316050/lpsp-vs-epg-tna-challenge-cup-qualifier
10/16/17,Inferno,7807,T,16,10,6,0,8469,CT,14,5,9,0,2316042/khunnu-vs-again-wca-2017-mongolian-qualifier
10/16/17,Mirage,7807,CT,16,6,10,0,8469,T,12,9,3,0,2316042/khunnu-vs-again-wca-2017-mongolian-qualifier
10/16/17,Inferno,8321,CT,16,12,4,0,5293,T,9,3,6,0,2314304/sin-vs-avant-aoc-cybergamer-premier-league-spring-2017
10/16/17,Overpass,7820,CT,6,6,0,0,7743,T,16,9,7,0,2315990/goodjob-vs-opaa-daddyskins-cup-2
10/16/17,Cache,5378,CT,10,4,6,0,5995,T,16,11,5,0,2315900/virtuspro-vs-g2-ecs-season-4-europe
10/16/17,Inferno,8471,CT,10,6,4,0,6263,T,16,9,7,0,2316057/rat-gang-vs-skitlite-philips-oneblade-finnish-qualifier
10/16/17,Overpass,8471,CT,7,4,3,0,6263,T,16,11,5,0,2316057/rat-gang-vs-skitlite-philips-oneblade-finnish-qualifier
10/16/17,Cache,7900,T,6,4,2,0,4688,CT,16,11,5,0,2316053/spirit-academy-vs-epsilon-tna-challenge-cup-qualifier
10/16/17,Mirage,7900,T,16,12,4,0,4688,CT,11,3,8,0,2316053/spirit-academy-vs-epsilon-tna-challenge-cup-qualifier
10/16/17,Overpass,7900,T,19,8,7,4,4688,CT,17,7,8,2,2316053/spirit-academy-vs-epsilon-tna-challenge-cup-qualifier
10/16/17,Mirage,7517,T,16,13,3,0,7594,CT,6,2,4,0,2316044/tainted-minds-vs-noxide-esea-premier-season-26-australia
10/16/17,Cache,6652,T,12,7,5,0,7145,CT,16,8,8,0,2316052/gameagents-vs-tengri-tna-challenge-cup-qualifier
10/16/17,Cobblestone,6652,CT,8,7,1,0,7145,T,16,8,8,0,2316052/gameagents-vs-tengri-tna-challenge-cup-qualifier
10/16/17,Train,7532,CT,7,3,4,0,5988,T,16,12,4,0,2315982/big-vs-flipsid3-wca-2017-europe-main-qualifier
10/16/17,Cache,7532,CT,16,9,7,0,5988,T,8,6,2,0,2315982/big-vs-flipsid3-wca-2017-europe-main-qualifier
10/16/17,Overpass,7532,T,16,14,2,0,5988,CT,1,1,0,0,2315982/big-vs-flipsid3-wca-2017-europe-main-qualifier
10/16/17,Mirage,7435,T,16,12,4,0,6263,CT,3,3,0,0,2316048/gosu-vs-skitlite-philips-oneblade-finnish-qualifier
10/16/17,Inferno,7435,T,23,10,5,8,6263,CT,25,5,10,10,2316048/gosu-vs-skitlite-philips-oneblade-finnish-qualifier
10/16/17,Cobblestone,7435,T,4,4,0,0,6263,CT,16,11,5,0,2316048/gosu-vs-skitlite-philips-oneblade-finnish-qualifier
10/16/17,Mirage,5974,T,10,7,3,0,5973,CT,16,8,8,0,2315939/clg-vs-liquid-ecs-season-4-north-america
10/16/17,Overpass,8347,CT,16,12,4,0,6652,T,4,3,1,0,2315317/ex-outlaws-vs-gameagents-esports-balkan-league-season-1
10/16/17,Mirage,8347,T,16,12,4,0,6652,CT,7,3,4,0,2315317/ex-outlaws-vs-gameagents-esports-balkan-league-season-1
10/17/17,Train,8452,T,19,12,3,4,6669,CT,15,3,12,0,2316128/seed-vs-binary-dragons-skincoin-invitational
10/17/17,Inferno,8452,T,16,8,8,0,6669,CT,13,7,6,0,2316128/seed-vs-binary-dragons-skincoin-invitational
10/17/17,Cobblestone,7669,CT,16,9,7,0,8290,T,7,6,1,0,2316064/squared-vs-ripple-vip-adria-league-season-1
10/17/17,Cache,7669,T,16,9,7,0,8290,CT,9,6,3,0,2316064/squared-vs-ripple-vip-adria-league-season-1
10/18/17,Cobblestone,6137,CT,16,11,5,0,7801,T,6,4,2,0,2314405/sk-vs-ghost-esl-pro-league-season-6-north-america
10/17/17,Overpass,7900,T,16,9,7,0,8032,CT,13,6,7,0,2315995/spirit-academy-vs-prophecy-daddyskins-cup-2
10/18/17,Inferno,7880,CT,5,5,0,0,7591,T,16,10,6,0,2315873/gorilla-core-vs-ambition-esea-mdl-season-26-north-america
10/17/17,Cobblestone,8470,CT,16,4,12,0,6633,T,12,11,1,0,2316123/eclipsezb-vs-roughshark-douyu-csgo-asia-invitational-2-wild-card
10/17/17,Mirage,6855,T,16,9,7,0,5929,CT,14,6,8,0,2316099/fragsters-vs-space-soldiers-esea-mdl-season-26-europe
10/18/17,Overpass,4643,T,14,6,8,0,7723,CT,16,9,7,0,2315875/denial-vs-morior-invictus-esea-mdl-season-26-north-america
10/17/17,Cobblestone,7533,T,19,10,5,4,4991,CT,16,5,10,1,2314010/north-vs-fnatic-esl-pro-league-season-6-europe
10/17/17,Overpass,7145,CT,16,13,3,0,7900,T,2,2,0,0,2316131/tengri-vs-spirit-academy-tna-challenge-cup-qualifier
10/17/17,Mirage,7145,CT,11,3,8,0,7900,T,16,12,4,0,2316131/tengri-vs-spirit-academy-tna-challenge-cup-qualifier
10/17/17,Inferno,7145,T,9,4,5,0,7900,CT,16,11,5,0,2316131/tengri-vs-spirit-academy-tna-challenge-cup-qualifier
10/18/17,Mirage,6673,T,9,2,7,0,7157,CT,16,13,3,0,2314409/nrg-vs-rogue-esl-pro-league-season-6-north-america
10/18/17,Nuke,7157,T,6,5,1,0,6673,CT,16,10,6,0,2314407/rogue-vs-nrg-esl-pro-league-season-6-north-america
10/17/17,Overpass,8008,T,16,10,6,0,7212,CT,13,5,8,0,2314282/grayhound-vs-dark-sided-aoc-cybergamer-premier-league-spring-2017
10/17/17,Mirage,4411,CT,16,13,3,0,7532,T,4,2,2,0,2314007/nip-vs-big-esl-pro-league-season-6-europe
10/17/17,Inferno,7801,T,13,6,7,0,6137,CT,16,9,7,0,2314404/ghost-vs-sk-esl-pro-league-season-6-north-america
10/18/17,Overpass,7557,T,4,3,1,0,5973,CT,16,12,4,0,2314406/misfits-vs-liquid-esl-pro-league-season-6-north-america
10/17/17,Nuke,7175,T,14,5,9,0,5995,CT,16,10,6,0,2314014/heroic-vs-g2-esl-pro-league-season-6-europe
10/17/17,Train,5208,CT,16,10,6,0,7732,T,9,5,4,0,2316006/reason-vs-forcebuy-dust2dk-eoddset-masters-14
10/17/17,Inferno,5995,T,16,13,3,0,7175,CT,10,2,8,0,2314013/g2-vs-heroic-esl-pro-league-season-6-europe
10/17/17,Inferno,8032,T,16,9,7,0,6652,CT,14,6,8,0,2315994/prophecy-vs-gameagents-daddyskins-cup-2
10/18/17,Mirage,8328,CT,12,4,8,0,8372,T,16,11,5,0,2315874/naventic-vs-gx-esea-mdl-season-26-north-america
10/17/17,Inferno,8347,T,16,7,9,0,7900,CT,13,8,5,0,2315993/ex-outlaws-vs-spirit-academy-daddyskins-cup-2
10/17/17,Overpass,5208,CT,16,13,3,0,8427,T,9,2,7,0,2316005/reason-vs-vulture-dust2dk-eoddset-masters-14
10/17/17,Cobblestone,7168,T,10,9,1,0,7124,CT,16,6,10,0,2316132/crowns-vs-passions-wesg-2017-sweden
10/17/17,Mirage,5378,CT,16,10,6,0,7020,T,6,5,1,0,2316073/virtuspro-vs-spirit-esea-mdl-season-26-europe
10/17/17,Cobblestone,5929,CT,16,10,6,0,6745,T,7,5,2,0,2316072/space-soldiers-vs-extatus-esea-mdl-season-26-europe
10/17/17,Inferno,6959,CT,19,9,6,4,4501,T,17,6,9,2,2316060/mk-vs-alternate-attax-skinhub-season-2
10/18/17,Cache,6290,CT,25,6,9,10,5974,T,23,9,6,8,2314410/luminosity-vs-clg-esl-pro-league-season-6-north-america
10/17/17,Inferno,6902,T,10,3,7,0,6667,CT,16,12,4,0,2314012/godsent-vs-faze-esl-pro-league-season-6-europe
10/18/17,Inferno,8349,CT,19,7,8,4,8241,T,16,8,7,1,2316157/good-people-vs-nitrious-esea-mdl-season-26-north-america
10/17/17,Mirage,7865,CT,8,8,0,0,8473,T,16,7,9,0,2316067/havu-vs-noreg-wesg-2017-baltics-scandinavia
10/17/17,Inferno,7865,T,16,11,4,1,8473,CT,19,4,11,4,2316067/havu-vs-noreg-wesg-2017-baltics-scandinavia
10/17/17,Mirage,7212,T,11,6,5,0,8008,CT,16,9,7,0,2314283/dark-sided-vs-grayhound-aoc-cybergamer-premier-league-spring-2017
10/17/17,Mirage,7732,T,16,9,7,0,8342,CT,9,6,3,0,2316004/forcebuy-vs-adaptation-dust2dk-eoddset-masters-14
10/17/17,Mirage,8435,T,16,9,7,0,7594,CT,10,6,4,0,2316114/seadoggs-vs-noxide-esea-mdl-season-26-australia
10/17/17,Train,8135,T,16,5,10,1,8068,CT,19,10,5,4,2316126/forze-vs-ago-skincoin-invitational
10/17/17,Mirage,8135,T,13,7,6,0,8068,CT,16,8,8,0,2316126/forze-vs-ago-skincoin-invitational
10/17/17,Inferno,8068,T,17,6,9,2,6745,CT,19,9,6,4,2316074/ago-vs-extatus-esea-mdl-season-26-europe
10/17/17,Nuke,8427,CT,19,7,8,4,8342,T,22,8,7,7,2316007/vulture-vs-adaptation-dust2dk-eoddset-masters-14
10/17/17,Inferno,6902,T,19,10,5,4,8392,CT,16,5,10,1,2316133/godsent-vs-team5-wesg-2017-sweden
10/17/17,Cache,7532,T,7,6,1,0,4411,CT,16,9,7,0,2314008/big-vs-nip-esl-pro-league-season-6-europe
10/17/17,Cobblestone,6667,T,16,11,5,0,6902,CT,4,4,0,0,2314011/faze-vs-godsent-esl-pro-league-season-6-europe
10/17/17,Cobblestone,7024,CT,16,11,5,0,6899,T,12,4,8,0,2316124/ehome-vs-lgd-douyu-csgo-asia-invitational-2-wild-card
10/17/17,Cobblestone,5974,T,16,8,8,0,6290,CT,9,7,2,0,2314403/clg-vs-luminosity-esl-pro-league-season-6-north-america
10/17/17,Nuke,6896,CT,22,11,4,7,8113,T,19,4,11,4,2316061/pride-vs-sharks-skinhub-season-2
10/17/17,Mirage,6652,CT,7,6,1,0,7900,T,16,9,7,0,2315992/gameagents-vs-spirit-academy-daddyskins-cup-2
10/17/17,Nuke,7732,CT,16,10,6,0,8342,T,6,5,1,0,2316008/forcebuy-vs-adaptation-dust2dk-eoddset-masters-14
10/17/17,Train,7732,CT,16,13,3,0,8342,T,6,2,4,0,2316008/forcebuy-vs-adaptation-dust2dk-eoddset-masters-14
10/17/17,Mirage,8465,CT,3,3,0,0,6669,T,16,12,4,0,2316130/lpsp-vs-binary-dragons-tna-challenge-cup-qualifier
10/17/17,Train,8465,CT,5,5,0,0,6669,T,16,10,6,0,2316130/lpsp-vs-binary-dragons-tna-challenge-cup-qualifier
10/17/17,Mirage,4991,T,17,7,8,2,7533,CT,19,8,7,4,2314009/fnatic-vs-north-esl-pro-league-season-6-europe
10/17/17,Cobblestone,7020,CT,5,5,0,0,8452,T,16,10,6,0,2316071/spirit-vs-seed-esea-mdl-season-26-europe
10/18/17,Mirage,8351,T,16,9,7,0,8398,CT,7,6,1,0,2316158/checksix-vs-iceberg-esea-mdl-season-26-north-america
10/17/17,Overpass,8347,CT,16,14,2,0,8032,T,1,1,0,0,2315991/ex-outlaws-vs-prophecy-daddyskins-cup-2
10/19/17,Nuke,8351,T,12,5,7,0,8378,CT,16,10,6,0,2316219/checksix-vs-lfao-esea-mdl-season-26-north-america
10/18/17,Mirage,4688,CT,14,4,10,0,5378,T,16,11,5,0,2316138/epsilon-vs-virtuspro-esea-mdl-season-26-europe
10/18/17,Cobblestone,7020,CT,15,6,9,0,7187,T,19,9,6,0,2315725/spirit-vs-nexus-esea-mdl-season-26-europe
10/19/17,Cobblestone,7616,CT,16,11,5,0,5906,T,13,4,9,0,2315879/french-canadians-vs-torqued-esea-mdl-season-26-north-america
10/18/17,Nuke,5680,T,4,3,1,0,8008,CT,16,12,4,0,2316116/athletico-vs-grayhound-esea-mdl-season-26-australia
10/18/17,Cache,6669,CT,16,6,9,1,7900,T,19,9,6,4,2316140/binary-dragons-vs-spirit-academy-tna-challenge-cup-qualifier
10/18/17,Mirage,6669,CT,11,7,4,0,7900,T,16,8,8,0,2316140/binary-dragons-vs-spirit-academy-tna-challenge-cup-qualifier
10/18/17,Cobblestone,6902,CT,16,12,4,0,7124,T,9,3,6,0,2316141/godsent-vs-passions-wesg-2017-sweden
10/18/17,Mirage,6902,T,3,2,1,0,7124,CT,16,13,3,0,2316141/godsent-vs-passions-wesg-2017-sweden
10/18/17,Overpass,6902,CT,16,8,8,0,7124,T,9,7,2,0,2316141/godsent-vs-passions-wesg-2017-sweden
10/18/17,Inferno,5973,T,16,12,4,0,6301,CT,3,3,0,0,2314411/liquid-vs-splyce-esl-pro-league-season-6-north-america
10/19/17,Cache,7723,CT,10,7,3,0,8328,T,16,8,8,0,2316218/morior-invictus-vs-naventic-esea-mdl-season-26-north-america
10/18/17,Cache,5929,CT,16,14,2,0,7870,T,1,1,0,0,2316134/space-soldiers-vs-invictus-aquilas-esea-mdl-season-26-europe
10/19/17,Mirage,8384,T,10,8,2,0,8378,CT,16,7,9,0,2316220/soar-vs-lfao-esea-mdl-season-26-north-america
10/19/17,Mirage,5974,T,16,3,13,0,7157,CT,13,12,1,0,2314416/clg-vs-rogue-esl-pro-league-season-6-north-america
10/18/17,Train,8462,CT,10,7,3,0,7489,T,16,8,8,0,2316208/deepdarkdanger-vs-epg-st-petersburg-governors-cup-closed-qualifier
10/18/17,Nuke,8462,CT,4,4,0,0,7489,T,16,11,5,0,2316208/deepdarkdanger-vs-epg-st-petersburg-governors-cup-closed-qualifier
10/19/17,Mirage,7421,T,16,8,8,0,8210,CT,13,7,6,0,2316122/fire-dragoon-vs-talon-extremesland-asia-finals-2017
10/18/17,Inferno,4991,CT,16,4,12,0,8426,T,13,11,2,0,2316204/fnatic-vs-kindest-regards-wesg-2017-sweden
10/18/17,Train,8339,CT,7,5,2,0,7900,T,16,10,6,0,2316205/dream-vs-spirit-academy-st-petersburg-governors-cup-closed-qualifier
10/18/17,Overpass,8339,CT,18,9,6,3,7900,T,22,6,9,7,2316205/dream-vs-spirit-academy-st-petersburg-governors-cup-closed-qualifier
10/18/17,Overpass,6902,T,16,6,9,1,4411,CT,19,9,6,4,2314017/godsent-vs-nip-esl-pro-league-season-6-europe
10/19/17,Mirage,5752,T,16,9,7,0,6211,CT,7,6,1,0,2314415/cloud9-vs-renegades-esl-pro-league-season-6-north-america
10/19/17,Train,5906,CT,16,8,8,0,7961,T,14,7,7,0,2315878/torqued-vs-beacon-esea-mdl-season-26-north-america
10/18/17,Cobblestone,7144,CT,16,6,10,0,8475,T,14,9,5,0,2316202/japaleno-vs-sweden-wesg-2017-sweden
10/18/17,Inferno,4674,T,16,9,7,0,4494,CT,11,6,5,0,2314021/ldlc-vs-mousesports-esl-pro-league-season-6-europe
10/18/17,Mirage,7175,CT,16,14,2,0,8068,T,2,1,1,0,2316069/heroic-vs-ago-wca-2017-europe-main-qualifier
10/18/17,Inferno,7175,CT,16,9,7,0,8068,T,11,6,5,0,2316069/heroic-vs-ago-wca-2017-europe-main-qualifier
10/18/17,Inferno,7964,T,16,7,9,0,8401,CT,14,8,6,0,2316065/locastic-vs-zonic-vip-adria-league-season-1
10/18/17,Cobblestone,7964,T,13,11,2,0,8401,CT,16,4,12,0,2316065/locastic-vs-zonic-vip-adria-league-season-1
10/18/17,Cache,7964,T,16,7,8,1,8401,CT,19,8,7,4,2316065/locastic-vs-zonic-vip-adria-league-season-1
10/18/17,Mirage,5988,T,16,8,8,0,8452,CT,13,7,6,0,2316137/flipsid3-vs-seed-esea-mdl-season-26-europe
10/18/17,Train,8305,CT,16,6,10,0,7017,T,14,9,5,0,2316206/dreameaters-vs-space-jam-st-petersburg-governors-cup-closed-qualifier
10/18/17,Mirage,8305,CT,8,4,4,0,7017,T,16,11,5,0,2316206/dreameaters-vs-space-jam-st-petersburg-governors-cup-closed-qualifier
10/18/17,Inferno,8305,CT,16,9,7,0,7017,T,9,6,3,0,2316206/dreameaters-vs-space-jam-st-petersburg-governors-cup-closed-qualifier
10/18/17,Inferno,6010,CT,2,2,0,0,8008,T,16,13,3,0,2316115/chiefs-vs-grayhound-esea-mdl-season-26-australia
10/18/17,Mirage,5973,T,25,5,10,10,7557,CT,22,10,5,7,2314408/liquid-vs-misfits-esl-pro-league-season-6-north-america
10/18/17,Overpass,5293,T,8,6,2,0,6922,CT,16,9,7,0,2316169/avant-vs-corvidae-esea-mdl-season-26-australia
10/19/17,Cobblestone,5005,T,22,7,8,7,6673,CT,19,8,7,4,2314414/complexity-vs-nrg-esl-pro-league-season-6-north-america
10/18/17,Cache,4494,CT,12,5,7,0,4674,T,16,10,6,0,2314022/mousesports-vs-ldlc-esl-pro-league-season-6-europe
10/19/17,Mirage,5479,T,16,13,3,0,8349,CT,2,2,0,0,2316221/mythic-vs-good-people-esea-mdl-season-26-north-america
10/19/17,Inferno,7157,T,10,7,3,0,5974,CT,16,8,8,0,2314418/rogue-vs-clg-esl-pro-league-season-6-north-america
10/19/17,Train,6301,T,17,6,9,2,5973,CT,19,9,6,4,2314413/splyce-vs-liquid-esl-pro-league-season-6-north-america
10/18/17,Mirage,6745,T,16,12,4,0,6652,CT,14,3,11,0,2316059/extatus-vs-gameagents-x-betco-invitational
10/18/17,Mirage,5988,T,16,12,4,0,7197,CT,3,3,0,0,2316142/flipsid3-vs-chaos-esea-mdl-season-26-europe
10/18/17,Cache,7197,CT,10,6,4,0,8105,T,16,9,7,0,2316068/chaos-vs-vitalis-wesg-2017-baltics-scandinavia
10/18/17,Mirage,7197,CT,16,8,8,0,8105,T,9,7,2,0,2316068/chaos-vs-vitalis-wesg-2017-baltics-scandinavia
10/18/17,Train,7197,CT,14,5,9,0,8105,T,16,10,6,0,2316068/chaos-vs-vitalis-wesg-2017-baltics-scandinavia
10/18/17,Nuke,7533,T,17,9,6,2,4608,CT,19,6,9,4,2314016/north-vs-natus-vincere-esl-pro-league-season-6-europe
10/18/17,Inferno,8068,T,16,10,6,0,6959,CT,6,5,1,0,2316135/ago-vs-mk-esea-mdl-season-26-europe
10/18/17,Inferno,8010,T,19,11,4,4,7714,CT,16,4,11,1,2316010/odense-vs-main-street-dust2dk-eoddset-masters-14
10/18/17,Cobblestone,6978,T,16,12,4,0,6134,CT,6,3,3,0,2316127/singularity-vs-kinguin-skincoin-invitational
10/18/17,Mirage,6978,T,11,4,7,0,6134,CT,16,11,5,0,2316127/singularity-vs-kinguin-skincoin-invitational
10/18/17,Cache,6978,T,9,4,5,0,6134,CT,16,11,5,0,2316127/singularity-vs-kinguin-skincoin-invitational
10/18/17,Mirage,5378,CT,16,15,1,0,6896,T,3,0,3,0,2316136/virtuspro-vs-pride-esea-mdl-season-26-europe
10/18/17,Inferno,8473,T,16,9,7,0,8105,CT,8,6,2,0,2316197/noreg-vs-vitalis-wesg-2017-baltics-scandinavia
10/18/17,Mirage,8473,CT,16,10,6,0,8105,T,8,5,3,0,2316197/noreg-vs-vitalis-wesg-2017-baltics-scandinavia
10/18/17,Overpass,8081,T,1,1,0,0,7714,CT,16,14,2,0,2316009/roughtimes-vs-main-street-dust2dk-eoddset-masters-14
10/18/17,Overpass,7532,T,12,6,6,0,5995,CT,16,9,7,0,2314020/big-vs-g2-esl-pro-league-season-6-europe
10/18/17,Mirage,6669,T,16,11,5,0,5590,CT,8,4,4,0,2316066/binary-dragons-vs-prowince-vip-adria-league-season-1
10/18/17,Inferno,6669,CT,16,10,6,0,5590,T,9,5,4,0,2316066/binary-dragons-vs-prowince-vip-adria-league-season-1
10/18/17,Inferno,7220,CT,16,9,7,0,7880,T,11,6,5,0,2315876/muffin-lightning-vs-gorilla-core-esea-mdl-season-26-north-america
10/19/17,Inferno,8181,CT,16,10,6,0,7220,T,14,5,9,0,2315880/gale-force-vs-muffin-lightning-esea-mdl-season-26-north-america
10/18/17,Mirage,7367,T,5,4,1,0,8120,CT,16,11,5,0,2316125/quantum-bellator-fire-vs-avangar-skincoin-invitational
10/18/17,Cobblestone,7367,CT,6,6,0,0,8120,T,16,9,7,0,2316125/quantum-bellator-fire-vs-avangar-skincoin-invitational
10/18/17,Train,8347,T,16,10,6,0,7743,CT,5,5,0,0,2316187/ex-outlaws-vs-opaa-daddyskins-cup-2
10/18/17,Cobblestone,8347,T,16,11,5,0,7743,CT,8,4,4,0,2316187/ex-outlaws-vs-opaa-daddyskins-cup-2
10/19/17,Mirage,5873,CT,25,9,6,10,7591,T,22,6,9,7,2316212/adaptation-vs-ambition-esea-mdl-season-26-north-america
10/19/17,Overpass,7606,CT,16,12,4,0,8262,T,5,3,2,0,2316129/vici-vs-beyondmaple-extremesland-asia-finals-2017
10/18/17,Train,8081,CT,13,10,3,0,7714,T,16,5,11,0,2316011/roughtimes-vs-main-street-dust2dk-eoddset-masters-14
10/18/17,Nuke,8081,T,5,4,1,0,7714,CT,16,11,5,0,2316011/roughtimes-vs-main-street-dust2dk-eoddset-masters-14
10/18/17,Inferno,6673,T,13,9,4,0,5005,CT,16,6,10,0,2314412/nrg-vs-complexity-esl-pro-league-season-6-north-america
10/18/17,Mirage,7144,CT,5,3,2,0,6745,T,16,12,4,0,2316062/japaleno-vs-extatus-skinhub-season-2
10/18/17,Cache,6651,T,16,10,6,0,7532,CT,10,5,5,0,2316070/gambit-vs-big-wca-2017-europe-main-qualifier
10/18/17,Train,6651,T,16,11,5,0,7532,CT,8,4,4,0,2316070/gambit-vs-big-wca-2017-europe-main-qualifier
10/18/17,Overpass,4608,T,8,5,3,0,7533,CT,16,10,6,0,2314015/natus-vincere-vs-north-esl-pro-league-season-6-europe
10/19/17,Cobblestone,6211,T,16,10,6,0,5752,CT,11,5,6,0,2314417/renegades-vs-cloud9-esl-pro-league-season-6-north-america
10/18/17,Mirage,8404,CT,6,5,1,0,7820,T,16,10,6,0,2316207/shipachi-vs-goodjob-st-petersburg-governors-cup-closed-qualifier
10/18/17,Cache,8404,CT,10,8,2,0,7820,T,16,7,9,0,2316207/shipachi-vs-goodjob-st-petersburg-governors-cup-closed-qualifier
10/18/17,Cobblestone,4411,T,14,7,7,0,6902,CT,16,8,8,0,2314018/nip-vs-godsent-esl-pro-league-season-6-europe
10/18/17,Cobblestone,5995,T,14,9,5,0,7532,CT,16,6,10,0,2314019/g2-vs-big-esl-pro-league-season-6-europe
10/18/17,Train,7865,CT,19,8,7,4,7253,T,16,7,8,1,2316058/havu-vs-venatores-x-betco-invitational
10/19/17,Overpass,7212,T,16,8,8,0,8321,CT,11,7,4,0,2316117/dark-sided-vs-sin-esea-mdl-season-26-australia
10/19/17,Nuke,5988,T,16,11,5,0,7187,CT,4,4,0,0,2316191/flipsid3-vs-nexus-esea-mdl-season-26-europe
10/19/17,Train,7212,T,16,4,12,0,5607,CT,14,11,3,0,2316113/dark-sided-vs-syf-esea-mdl-season-26-australia
10/19/17,Inferno,5378,CT,16,6,10,0,4501,T,10,9,1,0,2316190/virtuspro-vs-alternate-attax-esea-mdl-season-26-europe
10/19/17,Inferno,8120,T,16,6,10,0,8068,CT,14,9,5,0,2316217/avangar-vs-ago-skincoin-invitational
10/19/17,Cobblestone,8120,CT,4,1,3,0,8068,T,16,14,2,0,2316217/avangar-vs-ago-skincoin-invitational
10/19/17,Train,8120,CT,6,5,1,0,8068,T,16,10,6,0,2316217/avangar-vs-ago-skincoin-invitational
10/19/17,Mirage,7967,T,7,3,4,0,7517,CT,16,12,4,0,2316120/masterminds-vs-tainted-minds-esea-mdl-season-26-australia
10/19/17,Cobblestone,7655,CT,9,8,1,0,7660,T,16,7,9,0,2316162/utm-vs-flash-extremesland-asia-finals-2017
10/19/17,Train,7344,CT,16,6,10,0,8211,T,12,9,3,0,2316161/recca-vs-nasr-extremesland-asia-finals-2017
10/19/17,Cache,8436,CT,8,2,6,0,7967,T,16,13,3,0,2316118/conspiracy-vs-masterminds-esea-mdl-season-26-australia
10/19/17,Overpass,7144,CT,16,10,6,0,7020,T,5,5,0,0,2316189/japaleno-vs-spirit-esea-mdl-season-26-europe
10/19/17,Cobblestone,6134,CT,16,7,9,0,8452,T,13,8,5,0,2316216/kinguin-vs-seed-skincoin-invitational
10/19/17,Mirage,6134,T,16,10,6,0,8452,CT,13,5,8,0,2316216/kinguin-vs-seed-skincoin-invitational
10/19/17,Overpass,7892,CT,16,13,3,0,6715,T,3,2,1,0,2316160/eclipse-vs-mineski-extremesland-asia-finals-2017
10/19/17,Train,7567,CT,16,7,9,0,7348,T,14,8,6,0,2316159/boot-ds-vs-entity-extremesland-asia-finals-2017
10/19/17,Mirage,5988,T,13,10,3,0,8030,CT,16,5,11,0,2316188/flipsid3-vs-not-academy-esea-mdl-season-26-europe
10/19/17,Cache,8321,CT,16,8,8,0,8436,T,14,7,7,0,2316121/sin-vs-conspiracy-esea-mdl-season-26-australia
10/19/17,Train,8434,CT,16,9,7,0,5607,T,14,6,8,0,2316119/control-vs-syf-esea-mdl-season-26-australia
10/19/17,Train,7856,T,16,10,6,0,7900,CT,13,5,8,0,2316201/envyus-academy-vs-spirit-academy-x-betco-invitational
10/19/17,Inferno,8021,CT,16,13,3,0,7806,T,2,2,0,0,2316163/kings-vs-kharum-extremesland-asia-finals-2017
10/19/17,Nuke,7175,T,9,8,1,0,5991,CT,16,7,9,0,2314025/heroic-vs-envyus-esl-pro-league-season-6-europe
10/19/17,Mirage,8477,T,9,6,3,0,6896,CT,16,9,7,0,2316228/the-legion-vs-pride-wesg-2017-poland
